,TIME,lamdaFL,lamdaFR,lamdaRL,lamdaRR,fxFL,tauFR,tauRL,tauRR,AX,AY,AngACC,X,Y,R,PSI
13,3.41111992868691e-11,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,-5.635928293929799e-12,-1.46047103271651e-12,-1.54491467083989e-11,77.0,-148.0,-2.63497084546122e-22,1.5707963267949
14,1.0233796437357301e-10,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,-1.6908505964365298e-11,-4.38162609288613e-12,-4.6349109176513e-11,77.0,-148.0,-2.37164462872516e-21,1.5707963267949
15,1.7056472946027701e-10,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,-2.81810831515664e-11,-7.302781027831189e-12,-7.724907032000229e-11,77.0,-148.0,-6.58799659271088e-21,1.5707963267949
16,5.11698554893796e-10,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,-8.454396183905079e-11,-2.1908553824188397e-11,-2.31748856168082e-10,77.0,-148.0,-5.92928190328005e-20,1.5707963267949
17,8.528323803273151e-10,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,-1.40906828445663e-10,-3.6514323489930294e-11,-3.86248608900528e-10,77.0,-148.0,-1.6470273686123801e-19,1.5707963267949
18,2.55850150749491e-09,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,-4.22720980265364e-10,-1.09543124859344e-10,-1.15874687582753e-09,77.0,-148.0,-1.48232829721041e-18,1.5707963267949
19,4.2641706346625105e-09,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,-7.04534830062147e-10,-1.82571847963097e-10,-1.9312443148606303e-09,77.0,-148.0,-4.11757935391062e-18,1.5707963267949
20,1.27925162705005e-08,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,-2.11359954866882e-09,-5.47714289488306e-10,-5.7937190915224305e-09,77.0,-148.0,-3.70581596298754e-17,1.5707963267949
21,2.13208619063385e-08,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,-3.522656716565e-09,-9.12854774336531e-10,-9.65617317044585e-09,77.0,-148.0,-1.02939141266575e-16,1.5707963267949
22,6.39625900855284e-08,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,-1.05678292912037e-08,-2.73852784734467e-09,-2.89681330870998e-08,77.0,-148.0,-9.26442887934833e-16,1.5707963267949
23,1.06604318264718e-07,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,-1.76128130808873e-08,-4.564151998998421e-09,-4.82795755114564e-08,77.0,-148.0,-2.5734271605350502e-15,1.5707963267949
24,3.19812959160668e-07,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,-5.28348997319872e-08,-1.3691538802202e-08,-1.44829023763172e-07,77.0,-148.0,-2.31596584679721e-14,1.5707963267949
25,5.33021600056617e-07,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,-8.80522646107932e-08,-2.2817702018003e-08,-2.41365528604666e-07,77.0,-148.0,-6.432921311240661e-14,1.5707963267949
26,1.59906480453636e-06,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,-2.64068197114052e-07,-6.84301474596761e-08,-7.23853716148723e-07,77.0,-148.0,-5.788144660770079e-13,1.5707963267949
27,2.66510800901611e-06,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,-4.39965817188659e-07,-1.14011934134434e-07,-1.20601755680528e-06,77.0,-148.0,-1.6074207643422298e-12,1.5707963267949
28,7.99532403141485e-06,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,-1.31767110974271e-06,-3.414588934411e-07,-3.61194848550491e-06,77.0,-148.0,-1.4448142442951398e-11,1.5707963267949
29,1.33255400538136e-05,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,-2.19238534501971e-06,-5.68130817353689e-07,-6.00967629396445e-06,77.0,-148.0,-4.00836315835006e-11,1.5707963267949
30,3.8248948088766e-05,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,-6.24192245620717e-06,-1.61752286210275e-06,-1.71099498526961e-05,77.0,-148.0,-3.28228184037371e-10,1.57079632679489
31,6.31723561237184e-05,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,-1.02227674276049e-05,-2.6491204211359e-06,-2.80215058319715e-05,77.0,-148.0,-8.89870650591346e-10,1.57079632679488
32,0.0001156194961344,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,-1.83659841868037e-05,-4.75939169352958e-06,-5.03398193120877e-05,77.0000000000001,-148.0,-2.9451422004777703e-09,1.57079632679478
33,0.000168066636145,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,-2.61728483927327e-05,-6.78257794176667e-06,-7.17309889604467e-05,77.0000000000003,-148.000000000001,-6.138289531181991e-09,1.57079632679453
34,0.0002472971062046,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,-3.76665727046361e-05,-9.7614327651544e-06,-0.0001032107839124,77.000000000001,-148.000000000004,-1.30695576953233e-08,1.57079632679377
35,0.0003265275762642,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,-4.85999969859914e-05,-1.2595428639244e-05,-0.0001331321093753,77.0000000000024,-148.000000000009,-2.24120601536336e-08,1.57079632679233
36,0.0004634976310222,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,-6.62419596822772e-05,-1.71693836218486e-05,-0.0001813404049567,77.0000000000066,-148.000000000025,-4.39528876854662e-08,1.57079632678779
37,0.0006004676857801,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,-8.24148727712304e-05,-2.13642701800091e-05,-0.0002254130308975,77.0000000000141,-148.000000000054,-7.17163869843464e-08,1.57079632677973
38,0.0008178074207498,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,-0.0001052861364593,-2.73010912329839e-05,-0.0002874345493323,77.0000000000342,-148.000000000132,-1.27461178873384e-07,1.57079632675811
39,0.0008214222276502,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,-0.0001056391641411,-2.73927844538992e-05,-0.0002883881241364,77.0000000000346,-148.000000000133,-1.28501922824069e-07,1.57079632675764
40,0.0008250370345506,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,-0.0001059913530107,-2.74842618602314e-05,-0.0002893392952377,77.000000000035,-148.000000000135,-1.29546107928293e-07,1.57079632675718
41,0.0008431110690528,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,-0.0001077397871357,-2.79384304447079e-05,-0.00029405928418,77.0000000000372,-148.000000000144,-1.34818298844957e-07,1.57079632675479
42,0.000861185103555,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,-0.0001094675452369,-2.83872804233962e-05,-0.000298719953817,77.0000000000396,-148.000000000153,-1.4017507898503e-07,1.5707963267523
43,0.0009515552760658,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,-0.0001178048942664,-3.05540189589276e-05,-0.0003211564526622,77.0000000000526,-148.000000000203,-1.68185172713303e-07,1.57079632673837
44,0.0010419254485766,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,-0.0001256602763318,-3.25968954160044e-05,-0.0003422023543275,77.000000000068,-148.000000000262,-1.98138461152879e-07,1.57079632672179
45,0.001451535516314,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,-0.0001559366511848,-4.04890628430922e-05,-0.0004220776010354,77.0000000001735,-148.000000000669,-3.54731420503154e-07,1.57079632660864
46,0.0018611455840515,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,-0.0001789429117574,-4.6519544525642e-05,-0.0004805302895953,77.0000000003465,-148.000000001336,-5.381491032327e-07,1.57079632642397
47,0.0026997303196063,0.0,0.0,0.0,0.0,103.4633751974083,0.0,0.0,0.0,-0.0002266692971413,-5.63816985687935e-05,-0.0005632943562364,77.0000000009459,-148.00000000366,-9.75181127460006e-07,1.57079632579023
48,0.0035383150551611,0.0,0.0,0.0,0.0,207.50188156061125,0.0,0.0,0.0,-0.0003347453952214,-8.03195443080144e-05,-0.0007490658029593,77.0000000019888,-148.000000007788,-1.53962856753175e-06,1.57079632471824
49,0.0043768997907159,0.0,0.0,0.0,0.0,350.9998093997585,0.0,0.0,0.0,-0.0005093760610308,-0.000122327939502,-0.0010468300587192,77.0000000035999,-148.000000014263,-2.29267550948144e-06,1.5707963231129
50,0.0052154845262707,0.0,0.0,0.0,0.0,532.8392934454394,0.0,0.0,0.0,-0.0007146258139746,-0.0001778122764797,-0.0013378709385246,77.0000000061456,-148.000000024552,-3.29163655588432e-06,1.57079632073758
51,0.0058354963171919,0.0,0.0,0.0,0.0,690.9941621102894,0.0,0.0,0.0,-0.0008560008289273,-0.0002210238013798,-0.0014641619174085,77.0000000087484,-148.000000035047,-4.16137799818703e-06,1.570796318427
52,0.0064555081081131,0.0,0.0,0.0,0.0,867.0544232343116,0.0,0.0,0.0,-0.0009183168115655,-0.0002494256567873,-0.001350526230564,77.0000000121876,-148.000000048728,-5.00951993192698e-06,1.57079631558617
53,0.0070755198990343,0.0,0.0,0.0,0.0,1059.8474930820023,0.0,0.0,0.0,-0.0008631978596155,-0.0002523969888321,-0.0009417392621784,77.0000000165193,-148.000000065689,-5.72153848209178e-06,1.57079631225774
54,0.0076955316899555,0.0,0.0,0.0,0.0,1266.8271029614002,0.0,0.0,0.0,-0.0006322703010448,-0.0002110290162173,-0.0002255258632431,77.0000000217302,-148.000000085574,-6.05209711008527e-06,1.57079630864668
55,0.0083155434808766,0.0,0.0,0.0,0.0,1486.6493622076252,0.0,0.0,0.0,-0.0002193203010241,-0.0001197399144823,0.0007012588457905,77.0000000276966,-148.00000010774,-5.90437935072257e-06,1.57079630493758
56,0.0089355552717978,0.0,0.0,0.0,0.0,1716.4909307901514,0.0,0.0,0.0,0.0003328679020583,1.76778947516954e-05,0.0015759618274532,77.0000000339781,-148.000000130233,-5.20373015742678e-06,1.57079630155029
57,0.009555567062719,0.0,0.0,0.0,0.0,1954.92400198358,0.0,0.0,0.0,0.0009479214592027,0.000184241814798,0.0021907268302413,77.000000040231,-148.000000151695,-4.033660150411e-06,1.5707962986859
58,0.0101755788536402,0.0,0.0,0.0,0.0,2199.0067672149926,0.0,0.0,0.0,0.0014439053176388,0.0003326358752904,0.0022851319648617,77.000000045712,-148.000000169385,-2.69909765186763e-06,1.57079629661545
59,0.0107955906445614,0.0,0.0,0.0,0.0,2447.2922834136084,0.0,0.0,0.0,0.0017217116763797,0.0004328838981902,0.0018430220923098,77.0000000500855,-148.000000182203,-1.41821567808095e-06,1.57079629534078
60,0.0114156024354826,0.0,0.0,0.0,0.0,2696.843779370741,0.0,0.0,0.0,0.0016822208619974,0.0004467049414822,0.0011532782082758,77.0000000529069,-148.000000188882,-5.14557616797527e-07,1.5707962947032
61,0.0123153369873465,0.0,0.0,0.0,0.0,3057.785428144696,0.0,0.0,0.0,0.0012101624847091,0.0003369295314705,0.0004429824249901,77.0000000543111,-148.00000018835,1.97935668112688e-07,1.5707962945616
62,0.0132150715392104,0.0,0.0,0.0,0.0,3410.273654329273,0.0,0.0,0.0,0.0007341770193993,0.0001953205765179,0.0005802695737541,77.000000053302,-148.000000178868,7.8349275698617e-07,1.57079629498436
63,0.0138282075412103,0.0,0.0,0.0,0.0,3644.016787841781,0.0,0.0,0.0,0.0005487179999115,0.0001226383194884,0.0009935478859274,77.0000000514993,-148.000000168177,1.26637748629957e-06,1.57079629561181
64,0.0144413435432102,0.0,0.0,0.0,0.0,3869.4073545027354,0.0,0.0,0.0,0.0006115089593132,0.00011773005749,0.0013176227810953,77.0000000491796,-148.000000155175,1.96592703322971e-06,1.57079629662455
65,0.0150544795452101,0.0,0.0,0.0,0.0,4085.3493413849233,0.0,0.0,0.0,0.0008224124155531,0.0001604624817266,0.0013418361406983,77.0000000463461,-148.000000139699,2.78298946632856e-06,1.57079629808107
66,0.01566761554721,0.0,0.0,0.0,0.0,4289.734296308965,0.0,0.0,0.0,0.0009706523234319,0.0002010609188178,0.0009765697626791,77.0000000428975,-148.00000012116,3.4545236639314e-06,1.57079629997864
67,0.0162807515492099,0.0,0.0,0.0,0.0,4481.637722966819,0.0,0.0,0.0,0.0009779878639991,0.0002164659892777,0.0004087864132795,77.0000000387557,-148.000000099288,3.87809557515041e-06,1.57079630222769
68,0.0168938875512098,0.0,0.0,0.0,0.0,4659.32433441853,0.0,0.0,0.0,0.0008306483855504,0.0001939685622056,9.23097483086208e-05,77.0000000338681,-148.00000007406,4.05701850104338e-06,1.57079630463571
69,0.0175070235532097,0.0,0.0,0.0,0.0,4822.068246385024,0.0,0.0,0.0,0.0006093276716064,0.0001495463825651,0.000160457307773,77.0000000282901,-148.000000045822,4.13338331204401e-06,1.57079630714597
70,0.0181201595552096,0.0,0.0,0.0,0.0,4968.556384247145,0.0,0.0,0.0,0.0004559757167816,0.0001145637562419,0.0004780331178411,77.0000000221734,-148.000000015367,4.35423779183546e-06,1.57079630976255
71,0.0190004607661956,0.0,0.0,0.0,0.0,5149.289510128437,0.0,0.0,0.0,0.0003909680142,9.3863302549401e-05,0.0008026628431482,77.0000000126087,-147.99999996844,4.92166881865251e-06,1.5707963138457
72,0.0198807619771816,0.0,0.0,0.0,0.0,5293.330961775527,0.0,0.0,0.0,0.0003854293616585,8.89292155060907e-05,0.0005512375634218,77.0000000023045,-147.999999918426,5.43431588614446e-06,1.57079631839598
73,0.0207610631881677,0.0,0.0,0.0,0.0,5400.088332676167,0.0,0.0,0.0,0.0003271499571721,7.61485064745827e-05,-1.98629081549894e-06,76.9999999913151,-147.999999865505,5.6736999371045e-06,1.57079632328693
74,0.0216413643991537,0.0,0.0,0.0,0.0,5469.105985827388,0.0,0.0,0.0,0.0001686323488375,4.48961243194253e-05,-0.0001894988693892,76.9999999798258,-147.999999810512,5.64228387349227e-06,1.57079632822852
75,0.0225216656101397,0.0,0.0,0.0,0.0,5500.731041915486,0.0,0.0,0.0,-9.63542405794722e-06,1.11670670473272e-05,1.8961439339855e-05,76.9999999679793,-147.999999754176,5.56749066872695e-06,1.57079633316148
76,0.0234019668211257,0.0,0.0,0.0,0.0,5496.362808946647,0.0,0.0,0.0,-0.0001128089163672,-7.96890391815078e-06,0.0001859341392412,76.9999999560427,-147.999999697892,5.65167848730146e-06,1.57079633812259
77,0.0249007580810607,0.0,0.0,0.0,0.0,5410.895765997815,0.0,0.0,0.0,-0.0002194505022322,-3.19996952133748e-05,-7.9958408426326e-05,76.9999999358573,-147.999999603916,5.73142409657635e-06,1.57079634665776
78,0.0263995493409957,0.0,0.0,0.0,0.0,5240.666058036783,0.0,0.0,0.0,-0.0003522462464839,-6.5350730049655e-05,-0.0003755526890181,76.9999999165587,-147.999999515434,5.38275591197556e-06,1.57079635488123
79,0.0281997746704978,0.0,0.0,0.0,0.0,4940.670536227004,0.0,0.0,0.0,-0.0004973249349506,-0.0001023128292398,-0.0003815501134628,76.9999998952399,-147.999999419192,4.7014174104763e-06,1.57079636395844
80,0.03,0.0,0.0,0.0,0.0,4574.313698274625,0.0,0.0,0.0,-0.0005625048983531,-0.0001213967656217,-0.0003980657811124,76.9999998771222,-147.999999338421,3.99656595926791e-06,1.57079637178065
81,0.0330149778682997,0.0,0.0,0.0,0.0,3888.31533443502,0.0,0.0,0.0,-0.0005467002026046,-0.0001273162334245,-0.0005893643031577,76.9999998550134,-147.999999240893,2.50333434745929e-06,1.57079638158248
82,0.0360299557365993,0.0,0.0,0.0,0.0,3257.304242631454,0.0,0.0,0.0,-0.0004520023816162,-0.0001139425349674,-0.0005692079040801,76.9999998435815,-147.999999188738,8.61491028114763e-07,1.57079638658134
83,0.0399421414159776,0.0,0.0,0.0,0.0,2646.063147430184,0.0,0.0,0.0,-0.0002620961307376,-7.16549979700797e-05,-0.0003216314684074,76.9999998427021,-147.99999917754,-8.81605791059288e-07,1.5707963865127
84,0.0438543270953559,0.0,0.0,0.0,0.0,2410.37562242096,0.0,0.0,0.0,-4.44518348191305e-05,-1.66604543449565e-05,-5.55443220275314e-05,76.9999998506425,-147.999999198944,-1.6075044520474e-06,1.57079638229726
85,0.0477665127747341,0.0,0.0,0.0,0.0,2541.2589201911865,0.0,0.0,0.0,0.0001762165376724,3.97263632620418e-05,0.0002123238841005,76.9999998621599,-147.999999231837,-1.29750996282806e-06,1.57079637659333
86,0.0516786984541124,0.0,0.0,0.0,0.0,2923.2921854087963,0.0,0.0,0.0,0.00031164705901,7.32102150950053e-05,0.0003649118882198,76.9999998677877,-147.999999238275,-2.42443172516421e-07,1.5707963740597
87,0.0522874496728258,0.0,0.0,0.0,0.0,3003.578805100712,0.0,0.0,0.0,0.0003234461098675,7.58938388750643e-05,0.0003717052800257,76.9999998680698,-147.999999236642,-1.8199893430674e-08,1.57079637398036
88,0.0528962008915392,0.0,0.0,0.0,0.0,3085.94826965051,0.0,0.0,0.0,0.0003313211645774,7.7537427564921e-05,0.0003706907028283,76.999999868076,-147.999999233832,2.06986810928886e-07,1.57079637403791
89,0.0549217516420361,0.0,0.0,0.0,0.0,3365.078150798917,0.0,0.0,0.0,0.0003351128924651,7.79863830741301e-05,0.0003555704114925,76.9999998660718,-147.999999215813,9.4277389581167e-07,1.57079637520316
90,0.056947302392533,0.0,0.0,0.0,0.0,3630.811300695089,0.0,0.0,0.0,0.0003116733793078,7.29443591841146e-05,0.0003238326161671,76.9999998610247,-147.999999184771,1.62532917066115e-06,1.57079637778636
91,0.0584736511962665,0.0,0.0,0.0,0.0,3814.5368787314887,0.0,0.0,0.0,0.0002748750533794,6.53343645560315e-05,0.0002825370736061,76.9999998552833,-147.999999153114,2.088256572072e-06,1.57079638062135
92,0.06,0.0,0.0,0.0,0.0,3970.6685594326714,0.0,0.0,0.0,0.0002263264238094,5.49605989793626e-05,0.0002268561806364,76.9999998481071,-147.99999911544,2.47340680649121e-06,1.5707963840832
93,0.0640684294640437,0.0,0.0,0.0,0.0,4220.986747881598,0.0,0.0,0.0,7.01094892971972e-05,2.07708204407846e-05,7.61094961740703e-05,76.999999823955,-147.999998994802,3.08910546838169e-06,1.57079639541527
94,0.0681368589280874,0.0,0.0,0.0,0.0,4226.309293176491,0.0,0.0,0.0,-7.55390727415017e-05,-1.19476609192983e-05,-5.46453748396347e-05,76.9999997972776,-147.999998866373,3.14612447207412e-06,1.57079640772582
95,0.0738743031008751,0.0,0.0,0.0,0.0,3913.788256950457,0.0,0.0,0.0,-0.0001944971137013,-4.2399459950002e-05,-0.0001799230470675,76.9999997622687,-147.999998701643,2.46885907302939e-06,1.57079642384722
96,0.0796117472736628,0.0,0.0,0.0,0.0,3518.493292479831,0.0,0.0,0.0,-0.000181219590764,-4.42527946532391e-05,-0.0002020893730251,76.999999738538,-147.99999858735,1.47011964575536e-06,1.57079643484417
97,0.0848058736368314,0.0,0.0,0.0,0.0,3225.7218895438305,0.0,0.0,0.0,-8.30031427207724e-05,-2.30487977446653e-05,-0.0001023331395204,76.9999997266617,-147.999998524393,6.78819771972632e-07,1.57079644040287
98,0.09,0.0,0.0,0.0,0.0,3156.6372175381102,0.0,0.0,0.0,2.14810483182271e-05,2.20227642456451e-06,1.56152995988652e-05,76.9999997194458,-147.999998478202,4.69125038760886e-07,1.57079644388024
99,0.0951941263631686,0.0,0.0,0.0,0.0,3290.5115365094825,0.0,0.0,0.0,0.000103007324674,2.27747473865462e-05,0.0001106415691365,76.9999997129137,-147.999998432178,8.00056356644621e-07,1.5707964471681
100,0.100388252726337,0.0,0.0,0.0,0.0,3509.0463435563875,0.0,0.0,0.0,0.0001224386818187,2.82241450886602e-05,0.000126287389881,76.9999997011973,-147.999998362488,1.34766885177485e-06,1.57079645293069
101,0.100388618811805,0.0,0.0,0.0,0.0,3509.065952744301,0.0,0.0,0.0,0.0001224358399812,2.82237831759428e-05,0.0001262865877305,76.9999997011962,-147.999998362482,1.34772057408641e-06,1.57079645293123
102,0.100388618811806,0.0,0.0,0.0,0.0,3509.0659527443554,0.0,0.0,0.0,0.0001224358399812,2.82237831759404e-05,0.0001262865877305,76.9999997011962,-147.999998362482,1.34772057408653e-06,1.57079645293123
103,0.100463573034681,0.0,0.0,0.0,0.0,3512.8268192372093,0.0,0.0,0.0,0.0001215709000274,2.8164592435361e-05,0.00012786033971,76.999999700989,-147.999998361302,1.35724532481154e-06,1.5707964530326
104,0.100538527257556,0.0,0.0,0.0,0.0,3516.5803681339644,0.0,0.0,0.0,0.0001207124002587,2.81029831947599e-05,0.0001293289384051,76.9999997007801,-147.999998360116,1.36688274176825e-06,1.57079645313469
105,0.100613481480431,0.0,0.0,0.0,0.0,3520.326298379695,0.0,0.0,0.0,0.0001198640708414,2.80394490165894e-05,0.0001306799690954,76.9999997005698,-147.999998358923,1.37662720202947e-06,1.57079645323751
106,0.100688435703306,0.0,0.0,0.0,0.0,3524.063997265432,0.0,0.0,0.0,0.0001190330141898,2.79749295562074e-05,0.0001318905764501,76.9999997003578,-147.999998357723,1.38646585922432e-06,1.57079645334107
107,0.100747803424998,0.0,0.0,0.0,0.0,3527.0184389624246,0.0,0.0,0.0,0.0001183888058225,2.79233608175427e-05,0.0001327443777485,76.9999997001889,-147.999998356768,1.39432129117271e-06,1.57079645342361
108,0.100807171146691,0.0,0.0,0.0,0.0,3529.967218883877,0.0,0.0,0.0,0.000117760300195,2.78718112191923e-05,0.0001334956553937,76.999999700019,-147.999998355809,1.40222332376644e-06,1.57079645350662
109,0.101104009755154,0.0,0.0,0.0,0.0,3544.6172243009487,0.0,0.0,0.0,0.0001149083007625,2.76210511986022e-05,0.0001355979404007,76.9999996991551,-147.999998350954,1.44216793021859e-06,1.57079645392879
110,0.101400848363618,0.0,0.0,0.0,0.0,3559.08929620073,0.0,0.0,0.0,0.0001125916907325,2.73861864514072e-05,0.0001349892553227,76.9999996982673,-147.999998345999,1.48219614749348e-06,1.57079645436282
111,0.102885041405934,0.0,0.0,0.0,0.0,3627.7684208414257,0.0,0.0,0.0,0.0001045334463982,2.57971502043979e-05,0.0001129310198729,76.9999996934812,-147.999998319803,1.66616815269488e-06,1.57079645669956
112,0.10436923444825,0.0,0.0,0.0,0.0,3688.1989782649066,0.0,0.0,0.0,9.22682452640147e-05,2.26463609736319e-05,9.16755046754094e-05,76.9999996881586,-147.999998291419,1.81820159113454e-06,1.57079645927752
113,0.108658353549112,0.0,0.0,0.0,0.0,3800.9156553909183,0.0,0.0,0.0,3.24261563815755e-05,9.47166416673483e-06,4.28319170311404e-05,76.9999996705372,-147.999998200536,2.10691097766376e-06,1.57079646770249
114,0.112947472649973,0.0,0.0,0.0,0.0,3815.203811675328,0.0,0.0,0.0,-2.31712748608498e-05,-2.91800963366605e-06,-1.39387943834723e-05,76.999999651552,-147.999998105315,2.16329045758682e-06,1.57079647669655
115,0.116473736324987,0.0,0.0,0.0,0.0,3760.0853971673623,0.0,0.0,0.0,-5.69980270388618e-05,-1.16421157196441e-05,-5.44440269444458e-05,76.9999996358232,-147.999998027681,2.04215675304725e-06,1.57079648411368
116,0.12,0.0,0.0,0.0,0.0,3671.8150636379664,0.0,0.0,0.0,-7.19529445375853e-05,-1.62768919517761e-05,-7.31536716104086e-05,76.9999996214753,-147.999997956683,1.82980616025326e-06,1.57079649088764
117,0.12000307004027,0.0,0.0,0.0,0.0,3671.723778647018,0.0,0.0,0.0,-5.64250068991633e-05,-1.6059927794625e-05,-7.05273369846823e-05,76.9999996214634,-147.999997956624,1.82958549777868e-06,1.57079649089326
118,0.12000614008054,0.0,0.0,0.0,0.0,3671.632486520945,0.0,0.0,0.0,-1.10667163600141e-05,-1.56079723870596e-05,-6.30662534817488e-05,76.9999996214516,-147.999997956566,1.82938286632857e-06,1.57079649089887
119,0.120021490281892,0.0,0.0,0.0,0.0,3671.17591972186,0.0,0.0,0.0,0.0006526390823859,-9.88369838308223e-06,4.51568625406225e-05,76.9999996213921,-147.999997956271,1.82923286092545e-06,1.57079649092695
120,0.120036840483243,0.0,0.0,0.0,0.0,3670.719178048837,0.0,0.0,0.0,0.0019977241025281,1.37433506642391e-06,0.0002644657927226,76.9999996213327,-147.999997955973,1.83188926124404e-06,1.57079649095506
121,0.120066321058753,0.0,0.0,0.0,0.0,3669.8415082192114,0.0,0.0,0.0,0.0062252900507506,3.70598197009827e-05,0.0009564646198825,76.9999996212186,-147.999997955383,1.84983123435604e-06,1.57079649100932
122,0.120095801634264,0.0,0.0,0.0,0.0,3668.963221417317,0.0,0.0,0.0,0.0119497616571104,8.69245466131901e-05,0.0019014745950864,76.999999621104,-147.999997954727,1.89318293579464e-06,1.57079649106462
123,0.12014048669845,0.0,0.0,0.0,0.0,3667.630813492613,0.0,0.0,0.0,0.0224460209248922,0.0001798673010127,0.0036366534588683,76.9999996209287,-147.999997953517,2.01690945617551e-06,1.57079649115195
124,0.120185171762637,0.0,0.0,0.0,0.0,3666.297074210727,0.0,0.0,0.0,0.0333428752014149,0.0002730856748748,0.0054000620729552,76.9999996207496,-147.999997951829,2.21901970985643e-06,1.57079649124717
125,0.120229856826823,0.0,0.0,0.0,0.0,3664.962029355238,0.0,0.0,0.0,0.0437673375556011,0.0003557566219515,0.0070278873279557,76.9999996205655,-147.999997949526,2.49681882529899e-06,1.57079649135251
126,0.120274541891009,0.0,0.0,0.0,0.0,3663.625723140812,0.0,0.0,0.0,0.0518634350219399,0.00041354399498,0.0082687376253961,76.9999996203743,-147.999997946351,2.83574457814736e-06,1.57079649147211
127,0.120337138773164,0.0,0.0,0.0,0.0,3661.75167795856,0.0,0.0,0.0,0.056887514752313,0.0004556627340305,0.0091935229705578,76.9999996200933,-147.999997940246,3.38267526923792e-06,1.57079649166672
128,0.120399735655319,0.0,0.0,0.0,0.0,3659.875267636819,0.0,0.0,0.0,0.052738437950442,0.0004883661489855,0.009273545959263,76.9999996197947,-147.999997932078,3.95198220861905e-06,1.57079649189652
129,0.120426801025037,0.0,0.0,0.0,0.0,3659.063227021613,0.0,0.0,0.0,0.0482171908645395,0.000504669158086,0.0091010254117159,76.9999996196599,-147.999997927919,4.20063359540141e-06,1.57079649200684
130,0.120453866394754,0.0,0.0,0.0,0.0,3658.250760761932,0.0,0.0,0.0,0.0426842224327927,0.0005332863242235,0.008958110899903,76.9999996195215,-147.999997923422,4.44515377992732e-06,1.57079649212383
131,0.120507200708603,0.0,0.0,0.0,0.0,3656.648517404382,0.0,0.0,0.0,0.030281266475861,0.0006425558227082,0.0090558980885576,76.999999619237,-147.999997913718,4.92517717632604e-06,1.57079649237369
132,0.120560535022451,0.0,0.0,0.0,0.0,3655.044732726609,0.0,0.0,0.0,0.0186122618646931,0.0008445049626669,0.0100683469810515,76.9999996189329,-147.999997903218,5.44317722678215e-06,1.57079649265052
133,0.120641427463125,0.0,0.0,0.0,0.0,3652.609493722332,0.0,0.0,0.0,0.0069981851390292,0.0013243491301457,0.0135841415608683,76.9999996184223,-147.999997886282,6.39863658300673e-06,1.57079649312924
134,0.120666230424863,0.0,0.0,0.0,0.0,3651.862222153744,0.0,0.0,0.0,0.0059845988701109,0.0014937440450517,0.015064044966275,76.999999618247,-147.999997880953,6.77039953280361e-06,1.57079649329579
135,0.120666230424864,0.0,0.0,0.0,0.0,3651.8622221537257,0.0,0.0,0.0,0.005984598870096,0.001493744045058,0.0150640449663313,76.999999618247,-147.999997880953,6.77039953281758e-06,1.57079649329579
136,0.12066723601056,0.0,0.0,0.0,0.0,3651.8319165142575,0.0,0.0,0.0,0.005996395798066,0.0015020731062175,0.0151411829061122,76.99999961824,-147.999997880737,6.78563394769225e-06,1.57079649330244
137,0.120667236010561,0.0,0.0,0.0,0.0,3651.8319165142207,0.0,0.0,0.0,0.005996395798077,0.0015020731062248,0.0151411829061803,76.99999961824,-147.999997880737,6.78563394770574e-06,1.57079649330244
